Term,NObs,FreqObs,Obs.Exp,pValue,PMI_Term,PMI,NPMI,Stopword
herb,23,6.18E-06,0.383333333,5.97E-05,herb,4.824721426,0.287709349,FALSE
pais,16,4.30E-06,0.444444444,0.007787225,pais,4.939925072,0.287699396,FALSE
named,66,1.77E-05,0.280851064,2.15E-23,named,4.520425828,0.287680115,FALSE
broth,9,2.42E-06,0.333333333,0.003933089,broth,5.003155039,0.287643726,FALSE
mast,8,2.15E-06,0.4,0.035697796,mast,5.075179434,0.287628729,FALSE
alterations,19,5.11E-06,0.452380952,0.00444386,alterations,4.905511817,0.28759336,FALSE
filth,12,3.23E-06,0.48,0.047030484,filth,5.020280176,0.287585689,FALSE
wilson,10,2.69E-06,0.384615385,0.01133079,wilson,5.013190947,0.287564937,FALSE
duc,39,1.05E-05,0.339130435,6.77E-10,duc,4.677071232,0.287477003,FALSE
wer,23,6.18E-06,0.37704918,4.08E-05,wer,4.816830183,0.287441628,FALSE
blunt,11,2.96E-06,0.392857143,0.009475121,blunt,4.994844891,0.287439112,FALSE
ransom,13,3.49E-06,0.448275862,0.019520134,ransom,4.986605973,0.287410826,FALSE
rally,12,3.23E-06,0.461538462,0.033551992,rally,5.010278236,0.287397859,FALSE
um,101,2.71E-05,0.229545455,2.00E-51,um,4.376317355,0.287355619,TRUE
accepting,10,2.69E-06,0.416666667,0.02430619,accepting,5.030154672,0.287353083,FALSE
exile,17,4.57E-06,0.435897436,0.004561383,exile,4.917362082,0.287325273,FALSE
memorial,20,5.38E-06,0.377358491,0.000141627,memorial,4.849677273,0.287312864,FALSE
amiss,21,5.64E-06,0.446808511,0.002186143,amiss,4.876658989,0.287311652,FALSE
covers,14,3.76E-06,0.424242424,0.007942533,covers,4.954283067,0.287301321,FALSE
quitting,12,3.23E-06,0.413793103,0.011507566,quitting,4.98469771,0.28730084,FALSE
ounce,39,1.05E-05,0.351351351,3.38E-09,ounce,4.681958954,0.287227198,FALSE
dn,21,5.64E-06,0.375,8.22E-05,dn,4.833880901,0.287204504,FALSE
clement,15,4.03E-06,0.394736842,0.002190109,clement,4.917263583,0.287106713,FALSE
warmly,14,3.76E-06,0.482758621,0.031539011,warmly,4.975793001,0.287049528,FALSE
trying,17,4.57E-06,0.414634146,0.002232465,trying,4.902196085,0.286993518,FALSE
mand,11,2.96E-06,0.407407407,0.013852727,mand,4.991755214,0.286988322,FALSE
doubting,14,3.76E-06,0.466666667,0.022628446,doubting,4.973817624,0.28693557,FALSE
cents,11,2.96E-06,0.44,0.028816338,cents,5.007591809,0.286858838,FALSE
engagement,31,8.33E-06,0.340659341,4.99E-08,engagement,4.722407815,0.28683153,FALSE
dauphin,12,3.23E-06,0.461538462,0.033551992,dauphin,5.000327241,0.286827053,FALSE
supposition,26,6.99E-06,0.388059701,2.53E-05,supposition,4.789967369,0.286816908,FALSE
sud,13,3.49E-06,0.393939394,0.00453374,sud,4.944040422,0.286786729,FALSE
dropped,26,6.99E-06,0.376811594,1.18E-05,dropped,4.78278994,0.286764534,FALSE
frederick,18,4.84E-06,0.367346939,0.000194285,frederick,4.85737312,0.286661456,FALSE
suspense,11,2.96E-06,0.458333333,0.040959122,suspense,5.01261087,0.286653198,FALSE
sown,25,6.72E-06,0.357142857,4.27E-06,sown,4.776583824,0.286624354,FALSE
covering,28,7.53E-06,0.430769231,0.000157556,covering,4.791535895,0.286525268,FALSE
cognizance,12,3.23E-06,0.461538462,0.033551992,cognizance,4.998292296,0.286519216,FALSE
fluid,29,7.79E-06,0.322222222,1.86E-08,fluid,4.719258728,0.286486948,FALSE
camden,7,1.88E-06,0.368421053,0.028958999,camden,5.063180033,0.286478045,FALSE
iq,11,2.96E-06,0.423076923,0.020073548,iq,4.992537979,0.286474961,FALSE
neatly,14,3.76E-06,0.4375,0.011351342,neatly,4.948903838,0.286423537,FALSE
treacherous,17,4.57E-06,0.472222222,0.012660023,treacherous,4.923967002,0.286395167,FALSE
iso,14,3.76E-06,0.388888889,0.002602087,iso,4.924167168,0.286330937,FALSE
lent,55,1.48E-05,0.282051282,1.50E-19,lent,4.544970693,0.286322911,FALSE
leap,17,4.57E-06,0.425,0.003201429,leap,4.89829401,0.286281248,FALSE
hide,41,1.10E-05,0.305970149,1.01E-12,hide,4.627847204,0.286260745,FALSE
illness,13,3.49E-06,0.371428571,0.00208804,illness,4.923587452,0.286221057,FALSE
bog,13,3.49E-06,0.382352941,0.003087585,bog,4.935634063,0.286219856,FALSE
returned,128,3.44E-05,0.236162362,1.72E-61,returned,4.316374584,0.286211853,FALSE
temptations,23,6.18E-06,0.338235294,2.52E-06,temptations,4.779017808,0.286208801,FALSE
rights,64,1.72E-05,0.271186441,2.57E-24,rights,4.501473993,0.286208112,FALSE
pleading,16,4.30E-06,0.355555556,0.000264264,pleading,4.868266889,0.286190347,FALSE
threatening,18,4.84E-06,0.409090909,0.001298943,threatening,4.876892005,0.286179701,FALSE
messengers,12,3.23E-06,0.444444444,0.023702341,messengers,4.981959426,0.286148638,FALSE
wen,12,3.23E-06,0.428571429,0.016588717,wen,4.971726163,0.286108695,FALSE
accepted,43,1.16E-05,0.355371901,8.80E-10,accepted,4.648961606,0.286094977,FALSE
pe,118,3.17E-05,0.228682171,3.02E-60,pe,4.325280468,0.286014278,FALSE
procession,13,3.49E-06,0.448275862,0.019520134,procession,4.963674644,0.286001227,FALSE
cord,19,5.11E-06,0.37254902,0.00016603,cord,4.836162005,0.285881628,FALSE
accession,14,3.76E-06,0.4,0.003801542,accession,4.92145557,0.285866846,FALSE
ki,25,6.72E-06,0.347222222,1.92E-06,ki,4.760784478,0.285859267,FALSE
affirmed,24,6.45E-06,0.369230769,1.61E-05,affirmed,4.782658618,0.285848117,FALSE
valued,26,6.99E-06,0.366197183,5.46E-06,valued,4.76342368,0.285788627,FALSE
tooth,13,3.49E-06,0.419354839,0.00955967,tooth,4.946060677,0.285760294,FALSE
xxiii,22,5.91E-06,0.366666667,3.23E-05,xxiii,4.801461998,0.285702735,FALSE
albert,15,4.03E-06,0.428571429,0.006600269,albert,4.92232315,0.285684063,FALSE
abandoned,32,8.60E-06,0.363636364,3.18E-07,abandoned,4.714422533,0.285647773,FALSE
defended,28,7.53E-06,0.337349398,1.67E-07,defended,4.72734341,0.285621818,FALSE
cis,16,4.30E-06,0.390243902,0.001263506,cis,4.88101278,0.285616866,FALSE
sins,97,2.61E-05,0.234299517,1.22E-47,sins,4.369163148,0.285610793,FALSE
infidelity,15,4.03E-06,0.454545455,0.013282989,infidelity,4.931838954,0.285598739,FALSE
island,87,2.34E-05,0.253644315,5.12E-37,island,4.411146042,0.285598048,FALSE
terminate,15,4.03E-06,0.441176471,0.009399011,terminate,4.924541354,0.285576585,FALSE
token,20,5.38E-06,0.384615385,0.000207702,token,4.830738058,0.285561,FALSE
prevent,100,2.69E-05,0.242130751,3.47E-46,prevent,4.368624153,0.285524493,FALSE
sharp,34,9.14E-06,0.317757009,5.45E-10,sharp,4.667768128,0.285521572,FALSE
representative,13,3.49E-06,0.40625,0.006608662,representative,4.937298369,0.285504612,FALSE
pistol,12,3.23E-06,0.444444444,0.023702341,pistol,4.973959877,0.28550282,FALSE
resident,12,3.23E-06,0.387096774,0.005401442,resident,4.945318074,0.285462998,FALSE
reformation,44,1.18E-05,0.376068376,7.77E-09,reformation,4.647544892,0.285439067,FALSE
rin,19,5.11E-06,0.38,0.000244381,rin,4.835558624,0.285433686,FALSE
casting,14,3.76E-06,0.451612903,0.016094044,casting,4.939636672,0.285389145,FALSE
fare,32,8.60E-06,0.323232323,3.69E-09,fare,4.684371939,0.285374219,FALSE
vc,23,6.18E-06,0.348484848,5.69E-06,vc,4.773077611,0.285372947,FALSE
lh,27,7.26E-06,0.313953488,2.34E-08,lh,4.716401432,0.285368338,FALSE
goodly,12,3.23E-06,0.428571429,0.016588717,goodly,4.96446915,0.28532819,FALSE
condemn,29,7.79E-06,0.345238095,2.20E-07,condemn,4.720422514,0.285326948,FALSE
lice,14,3.76E-06,0.368421053,0.001195074,lice,4.897058685,0.285276552,FALSE
surgeon,22,5.91E-06,0.338461538,4.35E-06,surgeon,4.776939797,0.285260291,FALSE
withered,13,3.49E-06,0.481481481,0.038476792,withered,4.971198244,0.285250474,FALSE
corruptions,14,3.76E-06,0.451612903,0.016094044,corruptions,4.941079826,0.28521835,FALSE
xs,11,2.96E-06,0.423076923,0.020073548,xs,4.978219965,0.285176278,FALSE
restored,37,9.94E-06,0.284615385,2.50E-13,restored,4.621137409,0.285142441,FALSE
debates,11,2.96E-06,0.333333333,0.001259993,debates,4.926064636,0.285101692,FALSE
voyage,53,1.42E-05,0.304597701,3.11E-16,voyage,4.554410345,0.28503296,FALSE
wickedness,31,8.33E-06,0.31,1.16E-09,wickedness,4.676763454,0.284946909,FALSE
boxes,13,3.49E-06,0.464285714,0.027532734,boxes,4.959424728,0.284946519,FALSE
debate,29,7.79E-06,0.315217391,7.97E-09,debate,4.694999134,0.284899074,FALSE
supremacy,11,2.96E-06,0.392857143,0.009475121,supremacy,4.954871307,0.284867775,FALSE
property,77,2.07E-05,0.24137931,4.29E-36,property,4.418456624,0.284864499,FALSE
holding,33,8.87E-06,0.289473684,1.22E-11,holding,4.646392527,0.284848933,FALSE
sum,133,3.57E-05,0.230902778,1.57E-66,sum,4.287012828,0.28484802,FALSE
generals,27,7.26E-06,0.329268293,1.26E-07,generals,4.717782744,0.284837074,FALSE
testimonies,11,2.96E-06,0.366666667,0.004323901,testimonies,4.943124302,0.28481714,FALSE
brit,9,2.42E-06,0.409090909,0.02944904,brit,5.00483885,0.28475569,FALSE
pledge,19,5.11E-06,0.387755102,0.000357934,pledge,4.831049101,0.284746523,FALSE
forsake,24,6.45E-06,0.358208955,7.35E-06,forsake,4.761471798,0.284679058,FALSE
games,16,4.30E-06,0.457142857,0.010973293,games,4.904574588,0.284653963,FALSE
burned,16,4.30E-06,0.390243902,0.001263506,burned,4.871567144,0.28464944,FALSE
jealousy,30,8.06E-06,0.365853659,9.32E-07,jealousy,4.715323526,0.284646936,FALSE
cats,15,4.03E-06,0.46875,0.018623469,cats,4.923475798,0.284622392,FALSE
hood,17,4.57E-06,0.425,0.003201429,hood,4.875733646,0.28461102,FALSE
wl,21,5.64E-06,0.375,8.22E-05,wl,4.800808966,0.284584931,FALSE
justified,22,5.91E-06,0.372881356,4.77E-05,justified,4.78763875,0.284563703,FALSE
opposing,13,3.49E-06,0.419354839,0.00955967,opposing,4.934191384,0.284563389,FALSE
unjustly,11,2.96E-06,0.407407407,0.013852727,unjustly,4.963954725,0.284550869,FALSE
afraid,65,1.75E-05,0.285087719,2.16E-22,afraid,4.487699946,0.284436684,FALSE
cheeks,20,5.38E-06,0.327868852,5.66E-06,cheeks,4.780994608,0.284432541,FALSE
frances,13,3.49E-06,0.419354839,0.00955967,frances,4.925890152,0.284426391,FALSE
courtiers,15,4.03E-06,0.394736842,0.002190109,courtiers,4.881987027,0.284398557,FALSE
idols,20,5.38E-06,0.4,0.000440258,idols,4.823370664,0.284354564,FALSE
hart,14,3.76E-06,0.368421053,0.001195074,hart,4.883638042,0.284347495,FALSE
commander,30,8.06E-06,0.315789474,4.66E-09,commander,4.680649577,0.284333032,FALSE
neighbour,36,9.68E-06,0.310344828,5.22E-11,neighbour,4.635731753,0.284293561,FALSE
pan,38,1.02E-05,0.31147541,1.80E-11,pan,4.623508988,0.284279156,FALSE
ree,12,3.23E-06,0.413793103,0.011507566,ree,4.942267657,0.284233694,FALSE
trial,84,2.26E-05,0.274509804,9.37E-31,trial,4.419609201,0.284196007,FALSE
coming,113,3.04E-05,0.236401674,2.34E-54,coming,4.320062992,0.28416699,FALSE
sf,13,3.49E-06,0.382352941,0.003087585,sf,4.902493303,0.28413957,FALSE
infra,14,3.76E-06,0.378378378,0.001769134,infra,4.884910169,0.284123485,FALSE
tortures,10,2.69E-06,0.416666667,0.02430619,tortures,4.986119887,0.284116077,FALSE
apple,16,4.30E-06,0.444444444,0.007787225,apple,4.893796509,0.284106016,FALSE
robbers,15,4.03E-06,0.454545455,0.013282989,robbers,4.908068148,0.284060124,FALSE
nv,14,3.76E-06,0.388888889,0.002602087,nv,4.889488638,0.28401002,FALSE
steeple,7,1.88E-06,0.388888889,0.043284904,steeple,5.04049261,0.283967287,FALSE
bowing,8,2.15E-06,0.4,0.035697796,bowing,5.022945876,0.283963539,FALSE
sweat,17,4.57E-06,0.361702128,0.000226869,sweat,4.829426116,0.283843693,FALSE
rewarded,19,5.11E-06,0.395833333,0.000521583,rewarded,4.825024008,0.283836775,FALSE
crafty,9,2.42E-06,0.428571429,0.042773532,crafty,5.003316832,0.283784149,FALSE
ford,21,5.64E-06,0.35,1.69E-05,ford,4.776121438,0.283772732,FALSE
whispered,11,2.96E-06,0.44,0.028816338,whispered,4.970989595,0.283770577,FALSE
polt,11,2.96E-06,0.44,0.028816338,polt,4.962869117,0.283709414,FALSE
grants,27,7.26E-06,0.36,2.15E-06,grants,4.725492165,0.283694911,FALSE
stay,71,1.91E-05,0.273076923,1.79E-26,stay,4.448270913,0.28364023,FALSE
serving,26,6.99E-06,0.393939394,3.67E-05,serving,4.751390984,0.283635853,FALSE
cover,49,1.32E-05,0.278409091,5.34E-18,cover,4.534706746,0.283631348,FALSE
rm,22,5.91E-06,0.34375,6.54E-06,rm,4.759350047,0.283608558,FALSE
advise,30,8.06E-06,0.361445783,6.31E-07,advise,4.700045165,0.283599521,FALSE
hist,22,5.91E-06,0.407407407,0.000312957,hist,4.796348788,0.283585843,FALSE
inland,16,4.30E-06,0.484848485,0.021293692,inland,4.905306881,0.283572061,FALSE
committing,15,4.03E-06,0.454545455,0.013282989,committing,4.906706036,0.283569942,FALSE
implore,14,3.76E-06,0.411764706,0.005515053,implore,4.899078472,0.283539836,FALSE
adoption,11,2.96E-06,0.44,0.028816338,adoption,4.964884655,0.283523549,FALSE
mm,26,6.99E-06,0.356164384,2.48E-06,mm,4.727803157,0.283513789,FALSE
proportional,11,2.96E-06,0.44,0.028816338,proportional,4.968244322,0.283511753,FALSE
sip,11,2.96E-06,0.392857143,0.009475121,sip,4.939043612,0.283498644,FALSE
hip,25,6.72E-06,0.297619048,1.22E-08,hip,4.695488531,0.283449569,FALSE
appeals,13,3.49E-06,0.40625,0.006608662,appeals,4.906019757,0.283446916,FALSE
revolt,15,4.03E-06,0.405405405,0.00318515,revolt,4.879440376,0.283426359,FALSE
cunning,25,6.72E-06,0.367647059,9.37E-06,cunning,4.740822802,0.28334769,FALSE
singly,11,2.96E-06,0.458333333,0.040959122,singly,4.968912763,0.28334392,FALSE
lf,13,3.49E-06,0.361111111,0.001402639,lf,4.883533511,0.283276932,FALSE
problem,10,2.69E-06,0.37037037,0.007631931,problem,4.942607694,0.283231959,FALSE
paid,137,3.68E-05,0.200585652,6.37E-88,paid,4.230060444,0.283187307,FALSE
angry,41,1.10E-05,0.303703704,6.53E-13,angry,4.588237377,0.283171509,FALSE
levi,10,2.69E-06,0.416666667,0.02430619,levi,4.967373959,0.283152338,FALSE
altered,33,8.87E-06,0.333333333,7.50E-09,altered,4.654803816,0.283135291,FALSE
subscription,11,2.96E-06,0.407407407,0.013852727,subscription,4.942490987,0.283129551,FALSE
betide,10,2.69E-06,0.416666667,0.02430619,betide,4.96511111,0.283127137,FALSE
vanquished,11,2.96E-06,0.423076923,0.020073548,vanquished,4.949963641,0.283070628,FALSE
nol,11,2.96E-06,0.407407407,0.013852727,nol,4.940566717,0.28301932,FALSE
unjust,29,7.79E-06,0.333333333,6.47E-08,unjust,4.680435213,0.282950484,FALSE
dungeon,13,3.49E-06,0.464285714,0.027532734,dungeon,4.934374699,0.282949816,FALSE
granted,103,2.77E-05,0.229398664,1.78E-52,granted,4.31920188,0.282904724,FALSE
industrious,16,4.30E-06,0.444444444,0.007787225,industrious,4.875266017,0.282875314,FALSE
spared,20,5.38E-06,0.37037037,9.61E-05,spared,4.786469376,0.282828429,FALSE
dissolved,23,6.18E-06,0.359375,1.27E-05,dissolved,4.7459696,0.28281122,FALSE
prevented,44,1.18E-05,0.289473684,4.05E-15,prevented,4.556491295,0.282789704,FALSE
rti,10,2.69E-06,0.416666667,0.02430619,rti,4.962721194,0.282782786,FALSE
devil,68,1.83E-05,0.249084249,3.09E-30,devil,4.427523733,0.282781963,FALSE
pearls,11,2.96E-06,0.407407407,0.013852727,pearls,4.939140309,0.282744785,FALSE
wedding,13,3.49E-06,0.371428571,0.00208804,wedding,4.876760719,0.282727127,FALSE
arabia,14,3.76E-06,0.4375,0.011351342,arabia,4.896403986,0.282723827,FALSE
vin,20,5.38E-06,0.344827586,1.95E-05,vin,4.76894056,0.282695819,FALSE
ware,19,5.11E-06,0.316666667,4.19E-06,ware,4.75849072,0.282671972,FALSE
divisions,27,7.26E-06,0.350649351,9.70E-07,divisions,4.70340724,0.282637674,FALSE
filter,12,3.23E-06,0.413793103,0.011507566,filter,4.915419797,0.282599611,FALSE
cart,28,7.53E-06,0.337349398,1.67E-07,cart,4.68674489,0.282460312,FALSE
hatred,35,9.41E-06,0.336538462,3.85E-09,hatred,4.635929444,0.282458965,FALSE
data,11,2.96E-06,0.423076923,0.020073548,data,4.937267029,0.282442742,FALSE
citadel,10,2.69E-06,0.37037037,0.007631931,citadel,4.931092457,0.282380588,FALSE
vinegar,19,5.11E-06,0.306451613,1.77E-06,vinegar,4.748560735,0.282346232,FALSE
clo,10,2.69E-06,0.416666667,0.02430619,clo,4.956350318,0.282314965,FALSE
bonnes,11,2.96E-06,0.423076923,0.020073548,bonnes,4.939895678,0.282296795,FALSE
probability,33,8.87E-06,0.336734694,1.13E-08,probability,4.647430067,0.282277501,FALSE
loci,9,2.42E-06,0.428571429,0.042773532,loci,4.985965716,0.282226195,FALSE
ladyship,18,4.84E-06,0.333333333,2.57E-05,ladyship,4.776260897,0.282225218,FALSE
ruth,10,2.69E-06,0.4,0.016673596,ruth,4.946951175,0.28219442,FALSE
conjecture,15,4.03E-06,0.46875,0.018623469,conjecture,4.889268878,0.282143015,FALSE
windsor,11,2.96E-06,0.407407407,0.013852727,windsor,4.930009317,0.282125075,FALSE
frt,10,2.69E-06,0.434782609,0.035081634,frt,4.963735122,0.282092797,FALSE
fife,12,3.23E-06,0.413793103,0.011507566,fife,4.913945181,0.282058006,FALSE
moore,11,2.96E-06,0.423076923,0.020073548,moore,4.937161256,0.282040733,FALSE
arches,15,4.03E-06,0.333333333,0.000134506,arches,4.816377691,0.282036361,FALSE
fg,11,2.96E-06,0.34375,0.001913905,fg,4.890294642,0.282031787,FALSE
sn,33,8.87E-06,0.284482759,5.02E-12,sn,4.606857338,0.281996701,FALSE
nar,12,3.23E-06,0.413793103,0.011507566,nar,4.90681173,0.281923609,FALSE
case,45,1.21E-05,0.294117647,5.78E-15,case,4.54348197,0.281901119,FALSE
hyde,7,1.88E-06,0.388888889,0.043284904,hyde,5.011307551,0.281810895,FALSE
streets,30,8.06E-06,0.315789474,4.66E-09,streets,4.646219704,0.281786057,FALSE
complexion,18,4.84E-06,0.352941176,8.77E-05,complexion,4.78520398,0.281740776,FALSE
chan,14,3.76E-06,0.368421053,0.001195074,chan,4.847514498,0.281723438,FALSE
horse,102,2.74E-05,0.230769231,2.01E-51,horse,4.308336969,0.281709923,FALSE
acids,13,3.49E-06,0.419354839,0.00955967,acids,4.888444065,0.281666528,FALSE
dem,18,4.84E-06,0.321428571,1.11E-05,dem,4.761489053,0.281638803,TRUE
plot,29,7.79E-06,0.298969072,9.24E-10,plot,4.639924259,0.281633009,FALSE
chronicle,9,2.42E-06,0.428571429,0.042773532,chronicle,4.977372109,0.281622977,FALSE
lordships,27,7.26E-06,0.303370787,6.44E-09,lordships,4.658438959,0.281580339,FALSE
honesty,18,4.84E-06,0.346153846,5.85E-05,honesty,4.77685109,0.281552042,FALSE
incline,19,5.11E-06,0.38,0.000244381,incline,4.785010985,0.281544885,FALSE
rein,14,3.76E-06,0.358974359,0.000802297,rein,4.838301812,0.28148683,FALSE
thank,43,1.16E-05,0.286666667,4.40E-15,thank,4.54315119,0.281469663,FALSE
feather,11,2.96E-06,0.407407407,0.013852727,feather,4.91852047,0.281467613,FALSE
pret,7,1.88E-06,0.368421053,0.028958999,pret,4.997342509,0.281410005,FALSE
guilty,97,2.61E-05,0.255263158,1.29E-40,guilty,4.337356953,0.281360601,FALSE
breeding,17,4.57E-06,0.395348837,0.001065717,breeding,4.815041245,0.281346588,FALSE
hon,33,8.87E-06,0.275,8.27E-13,hon,4.589867531,0.281318565,FALSE
fem,14,3.76E-06,0.325581395,0.00015388,fem,4.813290223,0.281244274,FALSE
lodge,18,4.84E-06,0.272727273,1.33E-07,lodge,4.720629693,0.281199972,FALSE
procure,43,1.16E-05,0.25748503,1.89E-18,procure,4.515516758,0.281138989,FALSE
johannes,10,2.69E-06,0.4,0.016673596,johannes,4.92974424,0.281110401,FALSE
catching,9,2.42E-06,0.36,0.009041032,catching,4.934608527,0.281076547,FALSE
metropolis,14,3.76E-06,0.378378378,0.001769134,metropolis,4.845133099,0.281049457,FALSE
possibility,18,4.84E-06,0.339622642,3.88E-05,possibility,4.766220795,0.281045086,FALSE
israelites,16,4.30E-06,0.4,0.001841483,israelites,4.826867062,0.281042032,FALSE
tyrannical,9,2.42E-06,0.428571429,0.042773532,tyrannical,4.970769543,0.28101384,FALSE
deliver,60,1.61E-05,0.23255814,2.13E-30,deliver,4.418075186,0.280999124,FALSE
sav,12,3.23E-06,0.387096774,0.005401442,sav,4.881570505,0.280920493,FALSE
hanover,13,3.49E-06,0.419354839,0.00955967,hanover,4.879646155,0.280897844,FALSE
aet,12,3.23E-06,0.413793103,0.011507566,aet,4.894054201,0.280823901,FALSE
cites,21,5.64E-06,0.344262295,1.13E-05,cites,4.730825251,0.280815356,FALSE
blame,38,1.02E-05,0.339285714,1.16E-09,blame,4.59848093,0.280772683,FALSE
seven,102,2.74E-05,0.236111111,2.55E-49,seven,4.302088063,0.280769152,FALSE
criminal,39,1.05E-05,0.317073171,2.46E-11,criminal,4.577299694,0.280742334,FALSE
harry,19,5.11E-06,0.31147541,2.73E-06,harry,4.730205492,0.280724901,FALSE
depended,21,5.64E-06,0.362068966,3.76E-05,depended,4.741284761,0.280724699,FALSE
venice,20,5.38E-06,0.327868852,5.66E-06,venice,4.729601029,0.280635216,FALSE
dominions,43,1.16E-05,0.300699301,9.52E-14,dominions,4.54165129,0.280586435,FALSE
saturday,20,5.38E-06,0.327868852,5.66E-06,saturday,4.728740497,0.280584155,FALSE
waiting,29,7.79E-06,0.298969072,9.24E-10,waiting,4.628007928,0.280566438,FALSE
numb,15,4.03E-06,0.394736842,0.002190109,numb,4.82984802,0.280545745,FALSE
vr,21,5.64E-06,0.333333333,4.97E-06,vr,4.719437245,0.280509998,FALSE
therewith,14,3.76E-06,0.285714286,1.11E-05,therewith,4.778083885,0.280509664,FALSE
count,79,2.12E-05,0.233727811,3.10E-39,count,4.351921021,0.280436773,FALSE
pear,15,4.03E-06,0.365853659,0.000685533,pear,4.811963793,0.280391492,FALSE
ding,11,2.96E-06,0.407407407,0.013852727,ding,4.904268693,0.280359438,FALSE
edinburgh,25,6.72E-06,0.308641975,4.48E-08,edinburgh,4.662306739,0.280255801,FALSE
thanks,49,1.32E-05,0.276836158,3.40E-18,thanks,4.490826262,0.280254581,FALSE
hl,30,8.06E-06,0.309278351,1.98E-09,hl,4.623129352,0.280232202,FALSE
nit,28,7.53E-06,0.29787234,1.58E-09,nit,4.628931949,0.280194368,FALSE
voluntarily,15,4.03E-06,0.384615385,0.001496201,voluntarily,4.820464202,0.280151354,FALSE
shut,38,1.02E-05,0.296875,1.34E-12,shut,4.561415977,0.280149273,FALSE
beggar,12,3.23E-06,0.387096774,0.005401442,beggar,4.870376848,0.280099197,FALSE
sm,19,5.11E-06,0.333333333,1.48E-05,sm,4.735995838,0.280017453,FALSE
oes,9,2.42E-06,0.409090909,0.02944904,oes,4.948974066,0.280016197,FALSE
monthly,8,2.15E-06,0.363636364,0.016124592,monthly,4.944378724,0.279987462,FALSE
previously,16,4.30E-06,0.372093023,0.000584336,previously,4.795104654,0.279974159,FALSE
enclose,7,1.88E-06,0.388888889,0.043284904,enclose,4.985521167,0.279968809,FALSE
pierced,15,4.03E-06,0.365853659,0.000685533,pierced,4.805453451,0.279940119,FALSE
commenced,20,5.38E-06,0.344827586,1.95E-05,commenced,4.729827691,0.279934729,FALSE
warn,13,3.49E-06,0.393939394,0.00453374,warn,4.851693368,0.279890319,FALSE
bi,63,1.69E-05,0.236842105,8.02E-31,bi,4.396749929,0.279809375,FALSE
mel,12,3.23E-06,0.375,0.003657669,mel,4.857591627,0.279802401,FALSE
imminent,9,2.42E-06,0.428571429,0.042773532,imminent,4.954952841,0.279761561,FALSE
swear,35,9.41E-06,0.267175573,2.98E-14,swear,4.551016856,0.27976006,FALSE
deliberate,13,3.49E-06,0.40625,0.006608662,deliberate,4.85786134,0.279731075,FALSE
navy,23,6.18E-06,0.302631579,8.53E-08,navy,4.670321785,0.279699146,FALSE
supposing,28,7.53E-06,0.294736842,1.02E-09,supposing,4.619591347,0.279668203,FALSE
died,135,3.63E-05,0.194244604,1.46E-91,died,4.184302626,0.279617781,FALSE
fuel,20,5.38E-06,0.3125,1.58E-06,fuel,4.705130108,0.279607279,FALSE
aion,12,3.23E-06,0.4,0.007915725,aion,4.873781247,0.279568166,FALSE
soldier,34,9.14E-06,0.288135593,4.62E-12,soldier,4.571760411,0.279548412,FALSE
bleeding,23,6.18E-06,0.319444444,4.76E-07,bleeding,4.680309116,0.279538337,FALSE
intercepted,8,2.15E-06,0.4,0.035697796,intercepted,4.959570216,0.279532837,FALSE
relief,57,1.53E-05,0.265116279,9.31E-23,relief,4.438456314,0.279462362,FALSE
thorns,14,3.76E-06,0.388888889,0.002602087,thorns,4.828555203,0.279458221,FALSE
objection,26,6.99E-06,0.313253012,4.01E-08,objection,4.647343546,0.27944361,FALSE
phil,23,6.18E-06,0.315068493,3.11E-07,phil,4.673893819,0.279442942,FALSE
dean,35,9.41E-06,0.324074074,7.38E-10,dean,4.588254741,0.279411768,FALSE
convex,9,2.42E-06,0.36,0.009041032,convex,4.911900122,0.279361523,FALSE
delays,10,2.69E-06,0.434782609,0.035081634,delays,4.921141845,0.27934485,FALSE
lack,14,3.76E-06,0.411764706,0.005515053,lack,4.837431239,0.279318675,FALSE
tk,12,3.23E-06,0.375,0.003657669,tk,4.854476033,0.279273221,FALSE
ideo,9,2.42E-06,0.428571429,0.042773532,ideo,4.940902273,0.279207109,FALSE
ashamed,26,6.99E-06,0.329113924,2.17E-07,ashamed,4.653756706,0.279163911,FALSE
ifs,8,2.15E-06,0.4,0.035697796,ifs,4.94841294,0.279149829,FALSE
members,67,1.80E-05,0.219672131,2.17E-37,members,4.358040258,0.279112257,FALSE
stealing,11,2.96E-06,0.44,0.028816338,stealing,4.905398405,0.279097919,FALSE
silly,20,5.38E-06,0.350877193,2.93E-05,silly,4.724290296,0.279096957,FALSE
hospitality,12,3.23E-06,0.428571429,0.016588717,hospitality,4.879824912,0.279059646,FALSE
plots,11,2.96E-06,0.458333333,0.040959122,plots,4.909941751,0.279035679,FALSE
bank,41,1.10E-05,0.286713287,1.96E-14,bank,4.521713573,0.279007598,FALSE
supper,34,9.14E-06,0.314814815,3.57E-10,supper,4.583802572,0.278961255,FALSE
china,24,6.45E-06,0.3,3.22E-08,china,4.648612463,0.278945287,FALSE
fetched,7,1.88E-06,0.388888889,0.043284904,fetched,4.9767485,0.278940585,FALSE
battery,11,2.96E-06,0.323529412,0.000824053,battery,4.833720268,0.278937495,FALSE
cruelty,34,9.14E-06,0.295652174,1.74E-11,cruelty,4.568923693,0.278933684,FALSE
